PAGA FOOTBALL APP — BASE DE DONNÉES EXERCICES COMPLÈTE (1150 exercices · PAGA + OTA + TC);;;;;;;;;;;;;;;;;;;;;;;;;
EXERCISE_ID;EXERCISE_NAME;MAIN_CATEGORY;SUB_CATEGORY;OBJECTIVE_PRIMARY;OBJECTIVE_SECONDARY;ENVIRONMENT;EQUIPMENT;EQUIPMENT_LEVEL;PRIORITY;SESSION_ROLE;MOVEMENT_PATTERN;VECTOR;CONTRACTION_TYPE;INTENSITY;NEURAL_LOAD;MECHANICAL_LOAD;METABOLIC_LOAD;SOLO_ONLY;FOOTBALL_TRANSFER;COMPATIBLE_DAYS;LEVEL;AGE_GROUP;POSITION_RELEVANCE;CONTRAINDICATIONS;PROGRESSION_GROUP
EX1055;Weighted Sit Ups;core_static;plank;core_static;"core; lesté; flexion";gym;Haltère;standard;core;core;sprint;horizontal;concentric;moderate;moderate;moderate;moderate;yes;moderate;MD+3,MD-2;beginner;U13_U15,U16_U18,adult;universal;;plank_series
EX1056;Sprinter Sit Ups;core_static;plank;core_static;"core; sprinter; dynamique";field;none;minimal;core;core;sprint;horizontal;concentric;moderate;moderate;moderate;moderate;yes;high;MD+3,MD-2;beginner;U13_U15,U16_U18,adult;universal;;plank_series
EX1057;V Ups;core_static;plank;core_static;"core; v_up; avancé";field;none;minimal;secondary;core;sprint;horizontal;concentric;high;high;moderate;moderate;yes;moderate;MD+3;beginner;U13_U15,U16_U18,adult;universal;;plank_series
EX1058;Leg Lifts;core_static;plank;core_static;"core; hip_flexor; flexion";field;none;minimal;core;core;sprint;horizontal;concentric;moderate;moderate;low;moderate;yes;moderate;MD+3,MD-2;beginner;U10_U12,U13_U15,U16_U18,adult;universal;;plank_series
EX1059;Flutter Kicks;core_static;plank;core_static;"core; endurance";field;none;minimal;core;core;sprint;horizontal;concentric;moderate;moderate;low;moderate;yes;moderate;MD+3,MD-2;beginner;U10_U12,U13_U15,U16_U18,adult;universal;;plank_series
EX1060;Reverse Crunch;core_static;plank;core_static;"core; bas; flexion_hanche";field;none;minimal;core;core;sprint;horizontal;concentric;low;low;low;low;yes;moderate;MD+2,MD-2,Tous;beginner;U10_U12,U13_U15,U16_U18,adult;universal;;plank_series
EX1061;abs trx rameur inversé;core_abs;oblique_flexion;core_abs;"core; rameur; trx; inversé";gym;TRX;standard;secondary;core;sprint;horizontal;concentric;high;high;high;moderate;yes;moderate;MD+3;beginner;U13_U15,U16_U18,adult;universal;;oblique_flexion_series
EX1062;abs trx montées de genoux;core_static;plank;core_static;"core; trx; genoux";gym;TRX;standard;secondary;core;sprint;horizontal;concentric;high;high;high;moderate;yes;moderate;MD+3;beginner;U13_U15,U16_U18,adult;universal;knee;plank_series
EX1063;Lombaires ischios 1 jambe ballon;trunk_extension;lumbar_extension;trunk_extension;"lombaires; ischios; ballon; unilat";field;Ballon;standard;secondary;main;sprint;horizontal;concentric;high;high;high;moderate;yes;moderate;MD+3;beginner;U13_U15,U16_U18,adult;universal;hamstring;lumbar_extension_series
EX1064;Lombaires ischios 2 jambes ballon;trunk_extension;lumbar_extension;trunk_extension;"lombaires; ischios; ballon";field;Ballon;standard;secondary;main;sprint;horizontal;concentric;high;high;high;moderate;yes;moderate;MD+3;beginner;U13_U15,U16_U18,adult;universal;hamstring;lumbar_extension_series
EX1065;Prone Cobra;trunk_extension;lumbar_extension;trunk_extension;"lombaires; mobilité; extension";field;none;minimal;core;main;carry;horizontal;post_isometric;low;low;low;low;yes;moderate;MD+2,MD-2,MD+3;intermediate;U13_U15,U16_U18,adult;universal;back;lumbar_extension_series
EX1066;Supermans;trunk_extension;lumbar_extension;trunk_extension;"lombaires; fessiers; extension";field;none;minimal;core;main;sprint;horizontal;concentric;low;low;low;low;yes;moderate;MD+2,MD-2,Tous;intermediate;U13_U15,U16_U18,adult;universal;back;lumbar_extension_series
EX1067;Hyperextensions;lower_body_strength;squat_pattern;lower_body_strength;"lombaires; force";gym;Banc GHD;standard;core;main;sprint;horizontal;concentric;moderate;moderate;moderate;moderate;yes;moderate;MD+3,MD-2;beginner;U13_U15,U16_U18,adult;universal;back;squat_pattern_series
EX1068;Hyperextension with Twist;trunk_extension;lumbar_extension;trunk_extension;"lombaires; rotation";gym;Banc GHD;standard;core;main;rotation;rotational;concentric;moderate;moderate;moderate;moderate;yes;moderate;MD+3,MD-2;beginner;U13_U15,U16_U18,adult;universal;back;lumbar_extension_series
EX1069;Push-up incliné;coordination;rhythm;coordination;"poussée; accessible";gym;Banc;standard;core;main;sprint;horizontal;concentric;low;low;low;low;yes;moderate;MD+2,MD-2,Tous;intermediate;U13_U15,U16_U18,adult;universal;;rhythm_series
EX1070;Développé couché haltères;upper_body_push;horizontal_push;upper_body_push;"poussée; pectoraux; salle";gym;Haltères+banc;standard;secondary;main;sprint;horizontal;concentric;high;high;high;moderate;yes;moderate;MD+3;intermediate;U16_U18,adult;universal;;horizontal_push_series
EX1071;Dips;arms_triceps;elbow_extension;arms_triceps;"poussée; triceps";gym;Barres/banc;pro;core;main;sprint;horizontal;concentric;moderate;moderate;moderate;moderate;yes;low;MD+3,MD-2;beginner;U13_U15,U16_U18,adult;universal;;elbow_extension_series
EX1072;Bench Press;lower_body_strength;squat_pattern;lower_body_strength;"pectoraux; force_max";gym;Barre+banc;pro;secondary;power;sprint;horizontal;concentric;high;high;high;moderate;yes;moderate;MD+3;intermediate;U16_U18,adult;universal;;squat_pattern_series
EX1073;Dumbbell Bench Press;upper_body_push;horizontal_push;upper_body_push;"pectoraux; haltères";gym;Haltères+banc;standard;secondary;main;sprint;horizontal;concentric;high;high;high;moderate;yes;moderate;MD+3;beginner;U13_U15,U16_U18,adult;universal;;horizontal_push_series
EX1074;Floor Press;upper_body_push;horizontal_push;upper_body_push;"pectoraux; sol";gym;Barre/haltères;pro;secondary;main;sprint;horizontal;concentric;high;high;high;moderate;yes;moderate;MD+3;beginner;U13_U15,U16_U18,adult;universal;;horizontal_push_series
EX1075;Explosive Band Push Ups;upper_body_push;horizontal_push;upper_body_push;"pectoraux; explosif; élastique";field;Élastique;standard;secondary;main;sprint;horizontal;concentric;high;high;high;moderate;yes;high;MD+3;beginner;U13_U15,U16_U18,adult;universal;;horizontal_push_series
EX1076;Incline Bench Press;upper_body_push;horizontal_push;upper_body_push;pectoraux_haut;gym;Barre+banc incl;pro;secondary;main;sprint;horizontal;concentric;high;high;high;moderate;yes;moderate;MD+3;intermediate;U16_U18,adult;universal;;horizontal_push_series
EX1077;Clapping Push Up;upper_body_push;horizontal_push;upper_body_push;"pectoraux; explosif; plyométrique";field;none;minimal;secondary;main;sprint;horizontal;concentric;high;high;high;moderate;yes;high;MD+3;beginner;U13_U15,U16_U18,adult;universal;;horizontal_push_series
EX1078;Lateral Plyo Push Up;upper_body_push;horizontal_push;upper_body_push;"pectoraux; plio; latéral";field;none;minimal;secondary;main;sprint;lateral;concentric;high;high;high;moderate;yes;moderate;MD+3;beginner;U13_U15,U16_U18,adult;universal;;horizontal_push_series
EX1079;Drop Push Ups;upper_body_push;horizontal_push;upper_body_push;"pectoraux; réactif; explosif";field;none;minimal;secondary;main;sprint;horizontal;reactive;high;high;high;moderate;yes;high;MD+3;beginner;U13_U15,U16_U18,adult;universal;;horizontal_push_series
EX1080;Hand Release Push Ups;upper_body_push;horizontal_push;upper_body_push;"pectoraux; qualité";field;none;minimal;core;main;sprint;horizontal;concentric;moderate;moderate;moderate;moderate;yes;moderate;MD+3,MD-2;beginner;U10_U12,U13_U15,U16_U18,adult;universal;;horizontal_push_series
EX1081;Pull-up (traction prise large);coordination;rhythm;coordination;"dos; bodyweight";gym;Barre traction;pro;secondary;main;sprint;horizontal;concentric;high;high;high;moderate;yes;moderate;MD+3;beginner;U13_U15,U16_U18,adult;universal;back;rhythm_series
EX1082;Australian pull-up;coordination;rhythm;coordination;"dos; accessible";gym;Barre basse;pro;core;main;sprint;horizontal;concentric;low;low;low;low;yes;moderate;MD+2,MD-2,Tous;beginner;U10_U12,U13_U15,U16_U18,adult;universal;back;rhythm_series
EX1083;Tirage élastique;coordination;rhythm;coordination;"dos; élastique; accessible";field;Élastique;standard;core;main;sprint;horizontal;concentric;low;low;low;low;yes;moderate;MD+2,MD-2,Tous;beginner;U10_U12,U13_U15,U16_U18,adult;universal;back;rhythm_series
EX1084;Bent Over Row;lower_body_strength;squat_pattern;lower_body_strength;"dos; force_max";gym;Barre;pro;secondary;power;sprint;horizontal;concentric;high;high;high;moderate;yes;moderate;MD+3;intermediate;U16_U18,adult;universal;back;squat_pattern_series
EX1085;DB Bent Over Row;coordination;rhythm;coordination;"dos; haltères";gym;Haltères;standard;secondary;main;sprint;horizontal;concentric;high;high;high;moderate;yes;moderate;MD+3;beginner;U13_U15,U16_U18,adult;universal;back;rhythm_series
EX1086;Inverted Row;coordination;rhythm;coordination;"dos; bodyweight";gym;Barre basse;pro;core;main;sprint;horizontal;concentric;moderate;moderate;moderate;moderate;yes;moderate;MD+3,MD-2;beginner;U13_U15,U16_U18,adult;universal;back;rhythm_series
EX1087;Cable Row;coordination;rhythm;coordination;"dos; câble; accessible";field;none;minimal;core;main;sprint;horizontal;concentric;moderate;moderate;moderate;moderate;yes;moderate;MD+3,MD-2;beginner;U13_U15,U16_U18,adult;universal;back;rhythm_series
EX1088;Single Arm Cable Row;coordination;rhythm;coordination;"dos; câble; unilat";field;none;minimal;core;main;sprint;horizontal;concentric;moderate;moderate;moderate;moderate;yes;moderate;MD+3,MD-2;beginner;U13_U15,U16_U18,adult;universal;back;rhythm_series
EX1089;Band Rows;coordination;rhythm;coordination;"dos; élastique";field;Élastique;standard;core;main;sprint;horizontal;concentric;low;low;low;low;yes;moderate;MD+2,MD-2,Tous;beginner;U10_U12,U13_U15,U16_U18,adult;universal;back;rhythm_series
EX1090;Pendlay Row;lower_body_strength;squat_pattern;lower_body_strength;"dos; explosif; force_max";gym;Barre;pro;secondary;power;sprint;horizontal;concentric;high;high;high;moderate;yes;high;MD+3;intermediate;U16_U18,adult;universal;back;squat_pattern_series
EX1091;Lat Pulldowns;coordination;rhythm;coordination;"dos; machine; accessible";gym;Machine lat;pro;core;main;sprint;horizontal;concentric;low;low;moderate;low;yes;moderate;MD+2,MD-2,Tous;beginner;U10_U12,U13_U15,U16_U18,adult;universal;back;rhythm_series
EX1092;Band Lat Pulldowns;coordination;rhythm;coordination;"dos; élastique";field;Élastique;standard;core;main;sprint;horizontal;concentric;low;low;low;low;yes;moderate;MD+2,MD-2,Tous;beginner;U10_U12,U13_U15,U16_U18,adult;universal;back;rhythm_series
EX1093;Straight Arm Pulldowns;conditioning;rsa;conditioning;"dos; grand_dorsal";field;none;minimal;core;main;sprint;horizontal;concentric;moderate;moderate;moderate;moderate;yes;high;MD-4;beginner;U13_U15,U16_U18,adult;universal;back;rsa_series
EX1094;DB Pullovers;mobility;dynamic_mobility;mobility;"dos; pullover; mobilité";gym;Haltère+banc;standard;core;main;pull;horizontal;post_isometric;moderate;moderate;moderate;moderate;yes;moderate;MD+2,MD-2,MD+3;beginner;U13_U15,U16_U18,adult;universal;back;dynamic_mobility_series
EX1095;Tirage dos rotations élastique 1 bras;coordination;rhythm;coordination;"dos; rotation; élastique";field;Élastique;standard;core;main;rotation;rotational;concentric;moderate;moderate;moderate;moderate;yes;moderate;MD+3,MD-2;beginner;U13_U15,U16_U18,adult;universal;back;rhythm_series
EX1096;trx tirage dos au sol;coordination;rhythm;coordination;"dos; trx; sol";gym;TRX;standard;core;main;sprint;horizontal;concentric;moderate;moderate;moderate;moderate;yes;moderate;MD+3,MD-2;beginner;U13_U15,U16_U18,adult;universal;back;rhythm_series
EX1097;Rotation externe élastique D;prevention;shoulder_prehab;prevention;"épaule; rotateurs; prévention";field;Élastique;standard;core;prehab;sprint;horizontal;concentric;low;low;low;low;yes;moderate;MD+2,MD-2,MD+3;intermediate;U13_U15,U16_U18,adult;universal;shoulder;shoulder_prehab_series
EX1098;Prone Y raise;coordination;rhythm;coordination;"épaule; scapulaire; y";gym;Haltères légers;standard;core;main;sprint;horizontal;concentric;low;low;low;low;yes;moderate;MD+2,MD-2,Tous;beginner;U10_U12,U13_U15,U16_U18,adult;universal;shoulder;rhythm_series
EX1099;Prone T raise;coordination;rhythm;coordination;"épaule; scapulaire; t";gym;Haltères légers;standard;core;main;sprint;horizontal;concentric;low;low;low;low;yes;moderate;MD+2,MD-2,Tous;beginner;U10_U12,U13_U15,U16_U18,adult;universal;shoulder;rhythm_series
EX1100;Développé militaire haltères;lower_body_strength;squat_pattern;lower_body_strength;"épaule; force";gym;Haltères;standard;core;main;sprint;horizontal;concentric;moderate;moderate;moderate;moderate;yes;moderate;MD+3,MD-2;intermediate;U16_U18,adult;universal;shoulder;squat_pattern_series
EX1101;Landmine press;coordination;rhythm;coordination;"épaule; fonctionnel; gardien";gym;Barre+coin;pro;core;main;sprint;horizontal;concentric;moderate;moderate;moderate;moderate;yes;moderate;MD+3,MD-2;intermediate;U16_U18,adult;goalkeeper;shoulder;rhythm_series
EX1102;Overhead Press;lower_body_strength;squat_pattern;lower_body_strength;"épaule; force_max";gym;Barre;pro;secondary;power;sprint;horizontal;concentric;high;high;high;moderate;yes;moderate;MD+3;intermediate;U16_U18,adult;universal;shoulder;squat_pattern_series
EX1103;DB Overhead Press;coordination;rhythm;coordination;"épaule; haltères";gym;Haltères;standard;core;main;sprint;horizontal;concentric;low;low;moderate;low;yes;moderate;MD+2,MD-2,Tous;beginner;U13_U15,U16_U18,adult;universal;shoulder;rhythm_series
EX1104;Push Press;coordination;rhythm;coordination;"épaule; push_press; explosif";gym;Barre;pro;secondary;main;push;horizontal;concentric;high;high;high;moderate;yes;high;MD+3;intermediate;U16_U18,adult;universal;shoulder;rhythm_series
EX1105;Pike Push Up;coordination;rhythm;coordination;"épaule; bodyweight";field;none;minimal;core;main;sprint;horizontal;concentric;moderate;moderate;moderate;moderate;yes;moderate;MD+3,MD-2;beginner;U13_U15,U16_U18,adult;universal;shoulder;rhythm_series
EX1106;Front Plate Raise;coordination;rhythm;coordination;"épaule; antérieure";field;none;minimal;core;main;sprint;horizontal;concentric;low;low;low;low;yes;moderate;MD+2,MD-2,Tous;beginner;U13_U15,U16_U18,adult;universal;shoulder;rhythm_series
EX1107;Lateral Raise;coordination;rhythm;coordination;"épaule; latérale";gym;Haltères;standard;core;main;sprint;lateral;concentric;low;low;low;low;yes;moderate;MD+2,MD-2,Tous;beginner;U13_U15,U16_U18,adult;universal;shoulder;rhythm_series
EX1108;Rear Delt Raise;coordination;rhythm;coordination;"épaule; postérieure";gym;Haltères;standard;core;main;sprint;horizontal;concentric;low;low;low;low;yes;moderate;MD+2,MD-2,Tous;beginner;U13_U15,U16_U18,adult;universal;shoulder;rhythm_series
EX1109;ITYs;coordination;rhythm;coordination;"épaule; scapulaire; i_t_y";gym;Haltères/disques;standard;core;main;sprint;horizontal;concentric;low;low;low;low;yes;moderate;MD+2,MD-2,Tous;beginner;U10_U12,U13_U15,U16_U18,adult;universal;shoulder;rhythm_series
EX1110;Triceps extension overhead;arms_triceps;elbow_extension;arms_triceps;triceps;gym;Haltère;standard;core;main;sprint;horizontal;concentric;low;low;low;low;yes;low;MD+2,MD-2,Tous;beginner;U13_U15,U16_U18,adult;universal;;elbow_extension_series
EX1111;Hammer curl;arms_biceps;elbow_flexion;arms_biceps;"biceps; brachial";gym;Haltères;standard;core;main;sprint;horizontal;concentric;low;low;low;low;yes;low;MD+2,MD-2,Tous;beginner;U13_U15,U16_U18,adult;universal;;elbow_flexion_series
EX1112;Hammer Curls;arms_biceps;elbow_flexion;arms_biceps;"biceps; brachial; grip";gym;Haltères;standard;core;main;sprint;horizontal;concentric;low;low;low;low;yes;low;MD+2,MD-2,Tous;beginner;U13_U15,U16_U18,adult;universal;;elbow_flexion_series
EX1113;DB Curls;arms_biceps;elbow_flexion;arms_biceps;"biceps; classique";gym;Haltères;standard;core;main;sprint;horizontal;concentric;low;low;low;low;yes;low;MD+2,MD-2,Tous;beginner;U13_U15,U16_U18,adult;universal;;elbow_flexion_series
EX1114;EZ Bar Curls;arms_biceps;elbow_flexion;arms_biceps;"biceps; ez_bar";field;none;minimal;core;main;sprint;horizontal;concentric;low;low;low;low;yes;low;MD+2,MD-2,Tous;beginner;U13_U15,U16_U18,adult;universal;;elbow_flexion_series
EX1115;Hex Holds;lower_body_strength;unilateral_stability;lower_body_strength;"grip; iso; force_préhensile";gym;Haltères hex;standard;core;main;sprint;horizontal;isometric;moderate;moderate;moderate;moderate;yes;moderate;MD+3,MD-2;beginner;U13_U15,U16_U18,adult;universal;;unilateral_stability_series
EX1116;Rolling Tricep Extensions;arms_triceps;elbow_extension;arms_triceps;"triceps; rollout";gym;Barre+banc;pro;core;main;sprint;horizontal;concentric;moderate;moderate;moderate;moderate;yes;low;MD+3,MD-2;beginner;U13_U15,U16_U18,adult;universal;;elbow_extension_series
EX1117;Cable Tricep Extensions;arms_triceps;elbow_extension;arms_triceps;"triceps; câble";field;none;minimal;core;main;sprint;horizontal;concentric;low;low;low;low;yes;low;MD+2,MD-2,Tous;beginner;U13_U15,U16_U18,adult;universal;;elbow_extension_series
EX1118;Skull Crushers;arms_triceps;elbow_extension;arms_triceps;"triceps; isolation";gym;Barre EZ+banc;pro;core;main;sprint;horizontal;isometric;moderate;moderate;moderate;moderate;yes;low;MD+3,MD-2;intermediate;U16_U18,adult;universal;;elbow_extension_series
EX1119;Overhead DB Extension;arms_triceps;elbow_extension;arms_triceps;"triceps; overhead; long_chef";gym;Haltère;standard;core;main;sprint;horizontal;concentric;low;low;low;low;yes;low;MD+2,MD-2,Tous;beginner;U13_U15,U16_U18,adult;universal;;elbow_extension_series
EX1120;TRX curls biceps;arms_biceps;elbow_flexion;arms_biceps;"biceps; trx";gym;TRX;standard;core;main;sprint;horizontal;concentric;low;low;moderate;low;yes;low;MD+2,MD-2,Tous;beginner;U13_U15,U16_U18,adult;universal;;elbow_flexion_series
EX1121;Battle rope triceps;arms_triceps;elbow_extension;arms_triceps;"triceps; battle_rope; explosif";field;none;minimal;secondary;main;sprint;horizontal;concentric;high;high;high;moderate;yes;high;MD+3;intermediate;U16_U18,adult;universal;;elbow_extension_series
EX1122;Soccer Toss;upper_body_push;horizontal_push;upper_body_push;"medball; soccer; football";field;Ballon médecine;standard;secondary;transfer;ball_skill;horizontal;concentric;high;high;high;moderate;yes;very_high;MD+3;beginner;U10_U12,U13_U15,U16_U18,adult;universal;;horizontal_push_series
